dataset_id,target_id,alpha,method_label,canonical_method_id,method_family,coverage_mean,coverage_ci_low_raw,coverage_ci_high_raw,clipped_coverage_ci_low,clipped_coverage_ci_high,coverage_ci_clipped,finite_domain_validation_status,width_mean,interval_score_mean,numerical_pathology_flag,numerical_pathology_reason,display_interval_policy,recommended_plot_scale,source_artifact
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.05,cv_plus,cv_plus,cross_validation_plus,0.950674742346,0.945600627873,0.95574885682,0.945600627873,0.95574885682,false,coverage_ci_within_probability_domain,28.3973452031,40.0756017537,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.05,mondrian_abs,mondrian_abs,group_stratified_residual,0.955256304748,0.947838395845,0.962674213651,0.947838395845,0.962674213651,false,coverage_ci_within_probability_domain,29.7606029756,39.8943646155,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.1,cqr,cqr,quantile_conformal,0.904364269091,0.903685086271,0.90504345191,0.903685086271,0.90504345191,false,coverage_ci_within_probability_domain,19.7373890923,25.9950279957,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.1,cv_minmax,cv_minmax,cross_validation_plus,0.911974317067,0.910474649876,0.913473984259,0.910474649876,0.913473984259,false,coverage_ci_within_probability_domain,22.2203936954,30.8387338282,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.1,cv_plus,cv_plus,cross_validation_plus,0.900569725576,0.899575071028,0.901564380124,0.899575071028,0.901564380124,false,coverage_ci_within_probability_domain,21.2204942465,30.7952651279,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.1,mondrian_abs,mondrian_abs,group_stratified_residual,0.906335247501,0.905272917457,0.907397577544,0.905272917457,0.907397577544,false,coverage_ci_within_probability_domain,21.9908897714,30.6481823941,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.1,normalized_abs,normalized_abs,normalized_residual,0.899285913116,0.898141880768,0.900429945465,0.898141880768,0.900429945465,false,coverage_ci_within_probability_domain,9170796.50879,9170805.68671,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.1,split_abs,split_abs,split_conformal,0.900492553277,0.899407135527,0.901577971026,0.899407135527,0.901577971026,false,coverage_ci_within_probability_domain,21.3592812061,30.9378316154,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.1,split_tail_0.25,split_tail,split_conformal,0.901499183579,0.900340710176,0.902657656981,0.900340710176,0.902657656981,false,coverage_ci_within_probability_domain,21.2923588275,30.5561979231,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.1,split_tail_0.50,split_tail,split_conformal,0.903605456378,0.902607086275,0.904603826481,0.902607086275,0.904603826481,false,coverage_ci_within_probability_domain,22.0424363966,29.4917856348,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.1,split_tail_0.75,split_tail,split_conformal,0.905489390498,0.90466163657,0.906317144425,0.90466163657,0.906317144425,false,coverage_ci_within_probability_domain,24.9844701934,30.8755520037,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.1,venn_abers_quantile,venn_abers_bridge,venn_abers_or_inductive_distributional_bridge,0.635166424875,0.632805194484,0.637527655265,0.632805194484,0.637527655265,false,coverage_ci_within_probability_domain,11.0449440777,39.4337817974,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.1,venn_abers_split_fallback,venn_abers_bridge,venn_abers_or_inductive_distributional_bridge,0.901160153874,0.900092561232,0.902227746517,0.900092561232,0.902227746517,false,coverage_ci_within_probability_domain,21.4581586993,30.9727514511,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.15,cqr,cqr,quantile_conformal,0.85478183405,0.849817321809,0.859746346291,0.849817321809,0.859746346291,false,coverage_ci_within_probability_domain,16.9227390598,23.6144885995,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.15,cv_plus,cv_plus,cross_validation_plus,0.851463652724,0.843599332833,0.859327972616,0.843599332833,0.859327972616,false,coverage_ci_within_probability_domain,18.0857847552,28.2258820083,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.15,mondrian_abs,mondrian_abs,group_stratified_residual,0.848818265647,0.842635234579,0.855001296715,0.842635234579,0.855001296715,false,coverage_ci_within_probability_domain,18.3685841414,28.0716851404,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.2,cqr,cqr,quantile_conformal,0.801009620756,0.796382407223,0.805636834289,0.796382407223,0.805636834289,false,coverage_ci_within_probability_domain,14.8457829885,21.63673026,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.2,cv_plus,cv_plus,cross_validation_plus,0.803730636986,0.792273648663,0.815187625308,0.792273648663,0.815187625308,false,coverage_ci_within_probability_domain,15.7634067165,25.3593368436,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_bmi,nhanes_2017_2018_bmi,0.2,mondrian_abs,mondrian_abs,group_stratified_residual,0.801918286215,0.793551471992,0.810285100437,0.793551471992,0.810285100437,false,coverage_ci_within_probability_domain,15.880455303,25.2732459611,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.01,cqr,cqr,quantile_conformal,0.991453786797,0.988053163216,0.994854410377,0.988053163216,0.994854410377,false,coverage_ci_within_probability_domain,6.26023902473,8.13282996553,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.01,cv_plus,cv_plus,cross_validation_plus,0.989386416267,0.987284396633,0.9914884359,0.987284396633,0.9914884359,false,coverage_ci_within_probability_domain,8.7116711376,11.79434319,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.01,mondrian_abs,mondrian_abs,group_stratified_residual,0.994073201871,0.991799358281,0.996347045461,0.991799358281,0.996347045461,false,coverage_ci_within_probability_domain,11.9708044029,13.5782083175,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.05,cqr,cqr,quantile_conformal,0.951278210739,0.945771507451,0.956784914028,0.945771507451,0.956784914028,false,coverage_ci_within_probability_domain,3.36541247102,5.10166839918,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.05,cv_plus,cv_plus,cross_validation_plus,0.949965517528,0.946574032878,0.953357002178,0.946574032878,0.953357002178,false,coverage_ci_within_probability_domain,3.30550986543,6.68316838402,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.05,mondrian_abs,mondrian_abs,group_stratified_residual,0.956513687483,0.953589344838,0.959438030128,0.953589344838,0.959438030128,false,coverage_ci_within_probability_domain,4.14446889927,6.85894194448,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.1,cqr,cqr,quantile_conformal,0.898409550654,0.897541937765,0.899277163544,0.897541937765,0.899277163544,false,coverage_ci_within_probability_domain,2.45148765587,4.05337832627,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.1,cv_minmax,cv_minmax,cross_validation_plus,0.915296054797,0.913847495068,0.916744614525,0.913847495068,0.916744614525,false,coverage_ci_within_probability_domain,2.41785030164,4.78280958057,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.1,cv_plus,cv_plus,cross_validation_plus,0.904161959708,0.903118617989,0.905205301427,0.903118617989,0.905205301427,false,coverage_ci_within_probability_domain,2.27068262374,4.78330201332,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.1,mondrian_abs,mondrian_abs,group_stratified_residual,0.9033754149,0.902159615668,0.904591214132,0.902159615668,0.904591214132,false,coverage_ci_within_probability_domain,2.44459841742,4.86904834542,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.1,normalized_abs,normalized_abs,normalized_residual,0.899802346971,0.898863162251,0.900741531691,0.898863162251,0.900741531691,false,coverage_ci_within_probability_domain,79413.3979315,79415.743854,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.1,split_abs,split_abs,split_conformal,0.89737221747,0.896293362567,0.898451072373,0.896293362567,0.898451072373,false,coverage_ci_within_probability_domain,2.23367782994,4.84210285921,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.1,split_tail_0.25,split_tail,split_conformal,0.898845300517,0.897765874226,0.899924726808,0.897765874226,0.899924726808,false,coverage_ci_within_probability_domain,2.22591372937,4.8605111656,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.1,split_tail_0.50,split_tail,split_conformal,0.89844862846,0.897511803724,0.899385453195,0.897511803724,0.899385453195,false,coverage_ci_within_probability_domain,2.55621726648,4.64297280073,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.1,split_tail_0.75,split_tail,split_conformal,0.901839207649,0.900551306233,0.903127109064,0.900551306233,0.903127109064,false,coverage_ci_within_probability_domain,3.72237804217,5.01772947466,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.1,venn_abers_quantile,venn_abers_bridge,venn_abers_or_inductive_distributional_bridge,0.730633547936,0.728709491371,0.732557604501,0.728709491371,0.732557604501,false,coverage_ci_within_probability_domain,1.30331473077,5.14109903132,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.1,venn_abers_split_fallback,venn_abers_bridge,venn_abers_or_inductive_distributional_bridge,0.899596951041,0.898509065297,0.900684836785,0.898509065297,0.900684836785,false,coverage_ci_within_probability_domain,2.28146292388,4.84843543743,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.15,cqr,cqr,quantile_conformal,0.855009421297,0.849423758152,0.860595084441,0.849423758152,0.860595084441,false,coverage_ci_within_probability_domain,1.92459724776,3.35895114747,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.15,cv_plus,cv_plus,cross_validation_plus,0.854382300151,0.847762625057,0.861001975245,0.847762625057,0.861001975245,false,coverage_ci_within_probability_domain,1.72908618156,3.7228498158,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.15,mondrian_abs,mondrian_abs,group_stratified_residual,0.859347815039,0.853575157316,0.865120472762,0.853575157316,0.865120472762,false,coverage_ci_within_probability_domain,1.79710621109,3.73239897862,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.2,cqr,cqr,quantile_conformal,0.810282812559,0.804666445034,0.815899180083,0.804666445034,0.815899180083,false,coverage_ci_within_probability_domain,1.58257652993,2.96048121217,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.2,cv_plus,cv_plus,cross_validation_plus,0.807108333511,0.80063204368,0.813584623341,0.80063204368,0.813584623341,false,coverage_ci_within_probability_domain,1.46807915144,3.18380914023,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_glycohemoglobin,nhanes_2017_2018_glycohemoglobin,0.2,mondrian_abs,mondrian_abs,group_stratified_residual,0.810628190072,0.804543124055,0.816713256089,0.804543124055,0.816713256089,false,coverage_ci_within_probability_domain,1.49550306071,3.1863002388,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.01,cqr,cqr,quantile_conformal,0.991064410446,0.98887914608,0.993249674812,0.98887914608,0.993249674812,false,coverage_ci_within_probability_domain,86.7477929906,107.631548618,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.01,cv_plus,cv_plus,cross_validation_plus,0.989264725302,0.987915080474,0.99061437013,0.987915080474,0.99061437013,false,coverage_ci_within_probability_domain,101.000435742,129.697203258,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.01,mondrian_abs,mondrian_abs,group_stratified_residual,0.992491563586,0.991038283194,0.993944843977,0.991038283194,0.993944843977,false,coverage_ci_within_probability_domain,120.777937446,139.878839768,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.05,cqr,cqr,quantile_conformal,0.950604577321,0.944603665093,0.956605489549,0.944603665093,0.956605489549,false,coverage_ci_within_probability_domain,60.9172948977,76.5168823235,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.05,cv_plus,cv_plus,cross_validation_plus,0.948371928333,0.943282514651,0.953461342016,0.943282514651,0.953461342016,false,coverage_ci_within_probability_domain,64.5024121125,89.1994434836,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.05,mondrian_abs,mondrian_abs,group_stratified_residual,0.95532158986,0.949779906466,0.960863273253,0.949779906466,0.960863273253,false,coverage_ci_within_probability_domain,69.3501920466,89.6388494378,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.1,cqr,cqr,quantile_conformal,0.901992713172,0.900782080349,0.903203345994,0.900782080349,0.903203345994,false,coverage_ci_within_probability_domain,49.4001212871,65.2892198091,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.1,cv_minmax,cv_minmax,cross_validation_plus,0.913747966752,0.912276091837,0.915219841667,0.912276091837,0.915219841667,false,coverage_ci_within_probability_domain,53.4703547576,73.7058657579,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.1,cv_plus,cv_plus,cross_validation_plus,0.901330564702,0.90030728317,0.902353846234,0.90030728317,0.902353846234,false,coverage_ci_within_probability_domain,50.8655907207,73.7997142464,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.1,mondrian_abs,mondrian_abs,group_stratified_residual,0.906672728397,0.905732681069,0.907612775726,0.905732681069,0.907612775726,false,coverage_ci_within_probability_domain,53.1522082912,74.173710995,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.1,normalized_abs,normalized_abs,normalized_residual,0.899637920335,0.89834992051,0.90092592016,0.89834992051,0.90092592016,false,coverage_ci_within_probability_domain,20677280.1417,20677299.0943,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.1,split_abs,split_abs,split_conformal,0.901166082615,0.900027475076,0.902304690154,0.900027475076,0.902304690154,false,coverage_ci_within_probability_domain,51.230904099,74.2131782453,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.1,split_tail_0.25,split_tail,split_conformal,0.903175314796,0.902013024184,0.904337605409,0.902013024184,0.904337605409,false,coverage_ci_within_probability_domain,51.9226380967,75.719267569,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.1,split_tail_0.50,split_tail,split_conformal,0.903445706278,0.902557888671,0.904333523886,0.902557888671,0.904333523886,false,coverage_ci_within_probability_domain,53.1017699352,72.9498235705,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.1,split_tail_0.75,split_tail,split_conformal,0.903533984867,0.902702665798,0.904365303936,0.902702665798,0.904365303936,false,coverage_ci_within_probability_domain,61.0219180049,77.229103222,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.1,venn_abers_quantile,venn_abers_bridge,venn_abers_or_inductive_distributional_bridge,0.624299093326,0.622610845655,0.625987340998,0.622610845655,0.625987340998,false,coverage_ci_within_probability_domain,26.0437311352,94.1005816858,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.1,venn_abers_split_fallback,venn_abers_bridge,venn_abers_or_inductive_distributional_bridge,0.902038898453,0.900927854086,0.903149942819,0.900927854086,0.903149942819,false,coverage_ci_within_probability_domain,51.4661035009,74.1512232031,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.15,cqr,cqr,quantile_conformal,0.852434418277,0.845831116103,0.85903772045,0.845831116103,0.85903772045,false,coverage_ci_within_probability_domain,42.4034704827,58.8432857592,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.15,cv_plus,cv_plus,cross_validation_plus,0.849954031113,0.844348309491,0.855559752736,0.844348309491,0.855559752736,false,coverage_ci_within_probability_domain,42.2861924,63.7892777973,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.15,mondrian_abs,mondrian_abs,group_stratified_residual,0.857338413492,0.849284690041,0.865392136942,0.849284690041,0.865392136942,false,coverage_ci_within_probability_domain,43.4998542199,63.7642238999,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.2,cqr,cqr,quantile_conformal,0.798819678789,0.790522943472,0.807116414106,0.790522943472,0.807116414106,false,coverage_ci_within_probability_domain,37.0234826198,54.0477053467,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.2,cv_plus,cv_plus,cross_validation_plus,0.797332602418,0.788760337641,0.805904867195,0.788760337641,0.805904867195,false,coverage_ci_within_probability_domain,36.7181231301,57.7366157824,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
nhanes_2017_2018_systolic_bp,nhanes_2017_2018_systolic_bp,0.2,mondrian_abs,mondrian_abs,group_stratified_residual,0.808129372408,0.796766243644,0.819492501171,0.796766243644,0.819492501171,false,coverage_ci_within_probability_domain,37.6127531181,57.6854942293,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.01,cqr,cqr,quantile_conformal,0.951785714286,0.916500763134,0.987070665437,0.916500763134,0.987070665437,false,coverage_ci_within_probability_domain,45371.3027791,80576.3213635,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.01,cv_plus,cv_plus,cross_validation_plus,0.9875,0.971460985068,1.00353901493,0.971460985068,1,true,coverage_ci_raw_outside_probability_domain,462013.942572,462027.920147,true,coverage_ci_high_above_1,display_raw_value_with_pathology_flag,probability_axis_clipped,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.01,mondrian_abs,mondrian_abs,group_stratified_residual,0.926488095238,0.875554519213,0.977421671263,0.875554519213,0.977421671263,false,coverage_ci_within_probability_domain,145867.304076,190952.022239,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.05,cqr,cqr,quantile_conformal,0.96369047619,0.92941179801,0.997969154371,0.92941179801,0.997969154371,false,coverage_ci_within_probability_domain,34128.2255816,35727.5082195,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.05,cv_plus,cv_plus,cross_validation_plus,0.950892857143,0.910642857143,0.991142857143,0.910642857143,0.991142857143,false,coverage_ci_within_probability_domain,88584.856156,88777.5693109,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.05,mondrian_abs,mondrian_abs,group_stratified_residual,0.926488095238,0.875554519213,0.977421671263,0.875554519213,0.977421671263,false,coverage_ci_within_probability_domain,145867.304076,154884.247708,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.1,cqr,cqr,quantile_conformal,0.950896889921,0.945449049582,0.95634473026,0.945449049582,0.95634473026,false,coverage_ci_within_probability_domain,64588.6379054,64680.8732362,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.1,cv_minmax,cv_minmax,cross_validation_plus,0.923542750434,0.914971455136,0.932114045731,0.914971455136,0.932114045731,false,coverage_ci_within_probability_domain,31365.9999094,37354.1024892,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.1,cv_plus,cv_plus,cross_validation_plus,0.880243998426,0.869932353937,0.890555642914,0.869932353937,0.890555642914,false,coverage_ci_within_probability_domain,18702.3133105,30563.7720354,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.1,jackknife_minmax,jackknife_plus,jackknife_plus,0.919267707083,0.911430248428,0.927105165738,0.911430248428,0.927105165738,false,coverage_ci_within_probability_domain,26920.0906564,33275.1446141,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.1,jackknife_plus,jackknife_plus,jackknife_plus,0.869647859144,0.859660705298,0.879635012989,0.859660705298,0.879635012989,false,coverage_ci_within_probability_domain,16544.6003601,28660.6306233,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.1,jackknife_plus_after_bootstrap,jackknife_plus,jackknife_plus,0.871868747499,0.861756014126,0.881981480872,0.861756014126,0.881981480872,false,coverage_ci_within_probability_domain,14513.223593,27695.0705683,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
openml_analcatdata_chlamydia,openml_analcatdata_chlamydia,0.1,mondrian_abs,mondrian_abs,group_stratified_residual,0.929752226094,0.919828587593,0.939675864595,0.919828587593,0.939675864595,false,coverage_ci_within_probability_domain,68433.5773709,72457.4574007,false,,display_raw_value,linear,experiments/regression/reports/methodology_sanity_audit_20260627/method_performance_synthesis.json
